10 #m
5 #n
0 s0 0 c0 0.0388877598704 0.0565635005336 0.0788945408446 3 0 0.0452846454431 1 0 0.298527579022 3 2 0 1 1 0.656187775534 2 1 0
0 s0 1 c1 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
0 s0 2 c2 0.233095207789 0.269072164948 0.307352126677 3 0 0 1 0 0 3 2 0 1 1 0.860522202551 2 1 0.139477797449
0 s0 3 c3 0.0748705951785 0.0975124378109 0.124061493467 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
0 s0 4 c4 0.0272647375942 0.0418326693227 0.0609072057644 3 0 0 1 0 0 3 2 0.105422197714 1 1 0.894577802286 2 1 0
1 s1 0 c0 0.106395609846 0.132239382239 0.161534232541 3 0 0.141504022333 1 0 0.0184811962734 3 2 0 1 1 0.840014781394 2 1 0
1 s1 1 c1 0.0666419941533 0.0879765395894 0.113244507555 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
1 s1 2 c2 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
1 s1 3 c3 0.220236885071 0.254335260116 0.290722791447 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
1 s1 4 c4 0.0198278767936 0.0321361058601 0.0488285542471 3 0 0 1 0 0 3 2 0.0817690703794 1 1 0.918230929621 2 1 0
2 s2 0 c0 0.30074036319 0.33950617284 0.379867389026 3 0 0.360021476103 1 0 0.380783001075 3 2 0 1 1 0.259195522823 2 1 0
2 s2 1 c1 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
2 s2 2 c2 0.222382866439 0.258620689655 0.297376071686 3 0 0 1 0 0 3 2 0 1 1 0.719663190944 2 1 0.280336809056
2 s2 3 c3 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
2 s2 4 c4 0.0206444453827 0.0340063761955 0.0522827928051 3 0 0 1 0 0 3 2 0.0967287934658 1 1 0.903271206534 2 1 0
3 s3 0 c0 0.0758282152528 0.0986055776892 0.12528296305 3 0 0.0796406934761 1 0 0.446866890434 3 2 0 1 1 0.47349241609 2 1 0
3 s3 1 c1 0.106519079002 0.132612966601 0.162215860625 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
3 s3 2 c2 0.0604894012416 0.0807692307692 0.104989271415 3 0 0 1 0 0 3 2 0 1 1 0.940662795494 2 1 0.0593372045061
3 s3 3 c3 0.0967381514524 0.121807465619 0.150492041061 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
3 s3 4 c4 0.0262087568743 0.0406917599186 0.0597929145494 3 0 0 1 0 0 3 2 0.127607613414 1 1 0.872392386586 2 1 0
4 s4 0 c0 0.118442717461 0.146391752577 0.177883557336 3 0 0.16539825078 1 0 0.0100597789205 3 2 0 1 1 0.8245419703 2 1 0
4 s4 1 c1 0.0363177586284 0.0530612244898 0.0742924835708 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
4 s4 2 c2 0.147045857341 0.176470588235 0.208920675934 3 0 0 1 0 0 3 2 0 1 1 0.805647389516 2 1 0.194352610484
4 s4 3 c3 0.158607461568 0.189431704885 0.223257678014 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
4 s4 4 c4 0.116214806552 0.143135345667 0.173431812152 3 0 0 1 0 0 3 2 0.38778379722 1 1 0.61221620278 2 1 0
5 s5 0 c0 0.376765824724 0.417258883249 0.458562964622 3 0 0.527772212552 1 0 0 3 2 0 1 1 0.472227787448 2 1 0
5 s5 1 c1 0.177368673002 0.209188660802 0.243762022278 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
5 s5 2 c2 0.13138626531 0.159574468085 0.190958002918 3 0 0 1 0 0 3 2 0 1 1 0.879825557248 2 1 0.120174442752
5 s5 3 c3 0.0865462122181 0.110153256705 0.137397058286 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
5 s5 4 c4 0.0741393842164 0.0967098703888 0.123203627535 3 0 0 1 0 0 3 2 0.283772547687 1 1 0.716227452313 2 1 0
6 s6 0 c0 0.452884430174 0.494 0.535173481003 3 0 0.487567497555 1 0 0.442047214189 3 2 0 1 1 0.0703852882552 2 1 0
6 s6 1 c1 0.0717978033014 0.0939663699308 0.120054619377 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
6 s6 2 c2 0.0536733534408 0.073727933541 0.0981184314618 3 0 0 1 0 0 3 2 0 1 1 0.922578879557 2 1 0.0774211204431
6 s6 3 c3 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
6 s6 4 c4 0.0226964965509 0.0359572400389 0.0536817184677 3 0 0 1 0 0 3 2 0.0703852882552 1 1 0.929614711745 2 1 0
7 s7 0 c0 0.437341239906 0.48 0.522867548563 3 0 0.603681255145 1 0 0.102228599205 3 2 0 1 1 0.294090145651 2 1 0
7 s7 1 c1 0.316718201982 0.35625 0.397228457989 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
7 s7 2 c2 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
7 s7 3 c3 0.16549586342 0.197505197505 0.232562863665 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
7 s7 4 c4 0.0387071677529 0.0565217391304 0.079079374836 3 0 0 1 0 0 3 2 0.148067701624 1 1 0.851932298376 2 1 0
8 s8 0 c0 0.143321447082 0.172718351325 0.205230748299 3 0 0.20305611833 1 0 0 3 2 0 1 1 0.79694388167 2 1 0
8 s8 1 c1 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
8 s8 2 c2 0.396259411346 0.435996150144 0.476327401072 3 0 0 1 0 0 3 2 0 1 1 0.570207345319 2 1 0.429792654681
8 s8 3 c3 0.0216912680257 0.0346153846154 0.0519710996354 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
8 s8 4 c4 0.0333758059677 0.0489913544669 0.0688718292638 3 0 0 1 0 0 3 2 0.109102851231 1 1 0.890897148769 2 1 0
9 s9 0 c0 0.273505303853 0.309818875119 0.347884049644 3 0 0.391969181427 1 0 0 3 2 0 1 1 0.608030818573 2 1 0
9 s9 1 c1 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
9 s9 2 c2 0.368969431331 0.409 0.449909127531 3 0 0 1 0 0 3 2 0 1 1 0.60252090298 2 1 0.39747909702
9 s9 3 c3 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
9 s9 4 c4 0.0239372433905 0.0379098360656 0.0565683980043 3 0 0 1 0 0 3 2 0.12245656063 1 1 0.87754343937 2 1 0
